"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2007"	"2007"	168	4856126	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2008"	"2008"	172	4839997	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2009"	"2009"	122	4815058	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2010"	"2010"	138	4791265	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2011"	"2011"	103	4795595	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2012"	"2012"	129	4793445	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2013"	"2013"	131	4801063	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2014"	"2014"	132	4794724	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	115	4778044	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	154	4748242	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	130	4706724	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	147	4660362	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	117	4618525	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	154	4584588	3.4
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"	"Male"	"M"			3022	104726325	2.9
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"15-24 years"	"15-24"					4604	204993149	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"1999"	"1999"	85	4389584	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2000"	"2000"	85	4341902	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2001"	"2001"	93	4262131	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2002"	"2002"	89	4222711	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2003"	"2003"	90	4196455	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2004"	"2004"	88	4175404	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2005"	"2005"	84	4159289	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2006"	"2006"	109	4150391	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2007"	"2007"	105	4175036	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2008"	"2008"	89	4207311	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2009"	"2009"	118	4245367	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2010"	"2010"	96	4269717	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2011"	"2011"	97	4315790	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2012"	"2012"	104	4337074	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2013"	"2013"	119	4354638	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2014"	"2014"	110	4377537	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	127	4391936	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	119	4412476	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	131	4437862	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	122	4462891	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	129	4472733	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	133	4467819	3.0
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Female"	"F"			2322	94826054	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"1999"	"1999"	140	4434471	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2000"	"2000"	115	4404087	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2001"	"2001"	127	4324192	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2002"	"2002"	133	4287115	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	152	4260178	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2004"	"2004"	128	4236502	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	151	4212290	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	125	4201784	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2007"	"2007"	128	4225586	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2008"	"2008"	157	4259870	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2009"	"2009"	164	4297110	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2010"	"2010"	147	4321833	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2011"	"2011"	149	4375276	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2012"	"2012"	162	4399989	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2013"	"2013"	148	4429243	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2014"	"2014"	179	4454640	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2015"	"2015"	168	4480292	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2016"	"2016"	197	4526590	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2017"	"2017"	176	4572080	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	190	4615283	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	204	4637812	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	220	4639331	4.7
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"	"Male"	"M"			3460	96595554	3.6
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"25-34 years"	"25-34"					5782	191421608	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"1999"	"1999"	198	5183112	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2000"	"2000"	218	5164914	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2001"	"2001"	198	5102349	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2002"	"2002"	194	5013736	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2003"	"2003"	191	4913666	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	214	4826229	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	217	4745411	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	208	4670818	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2007"	"2007"	200	4580757	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2008"	"2008"	212	4471076	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2009"	"2009"	193	4360304	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2010"	"2010"	193	4293518	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2011"	"2011"	178	4215672	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2012"	"2012"	193	4177743	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2013"	"2013"	190	4160031	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2014"	"2014"	222	4147133	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2015"	"2015"	201	4134582	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2016"	"2016"	213	4103821	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2017"	"2017"	203	4123964	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	207	4161571	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	215	4193010	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	195	4228324	4.6
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Female"	"F"			4453	98971741	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"1999"	"1999"	264	5129396	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2000"	"2000"	263	5113395	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2001"	"2001"	289	5056219	5.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2002"	"2002"	263	4971374	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	275	4877074	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	244	4800285	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	282	4727206	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	269	4660052	5.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2007"	"2007"	270	4571074	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2008"	"2008"	264	4464612	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2009"	"2009"	257	4351958	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2010"	"2010"	245	4286816	5.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2011"	"2011"	225	4215080	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2012"	"2012"	208	4181881	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2013"	"2013"	235	4168489	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2014"	"2014"	262	4156941	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2015"	"2015"	256	4150249	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2016"	"2016"	276	4119878	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2017"	"2017"	248	4141875	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	287	4184136	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	249	4217278	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"	"2020 "	"2020"	269	4255074	6.3
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Male"	"M"			5700	98800342	5.8
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"					10153	197772083	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"1999"	"1999"	427	4263667	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2000"	"2000"	394	4381012	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2001"	"2001"	409	4572659	8.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2002"	"2002"	454	4632353	9.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	487	4721393	10.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	458	4803764	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	487	4887059	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	497	4959274	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2007"	"2007"	546	5007023	10.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2008"	"2008"	520	5036814	10.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2009"	"2009"	493	5047849	9.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2010"	"2010"	522	5034336	10.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2011"	"2011"	533	4958644	10.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2012"	"2012"	518	4866737	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2013"	"2013"	532	4761513	11.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2014"	"2014"	510	4672514	10.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2015"	"2015"	494	4589391	10.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2016"	"2016"	473	4498622	10.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2017"	"2017"	492	4406822	11.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	502	4296584	11.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	472	4189018	11.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"	"2020 "	"2020"	492	4107106	12.0
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Female"	"F"			10712	102694154	10.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"1999"	"1999"	403	4168466	9.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2000"	"2000"	471	4293190	11.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2001"	"2001"	439	4481408	9.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2002"	"2002"	493	4540042	10.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	551	4627501	11.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	506	4708623	10.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2005"	"2005"	557	4787689	11.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2006"	"2006"	553	4854462	11.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2007"	"2007"	598	4896725	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2008"	"2008"	615	4924517	12.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2009"	"2009"	624	4937957	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2010"	"2010"	626	4924049	12.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2011"	"2011"	569	4853885	11.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2012"	"2012"	601	4767974	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2013"	"2013"	642	4674409	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2014"	"2014"	595	4595886	12.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2015"	"2015"	605	4524013	13.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2016"	"2016"	577	4434726	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2017"	"2017"	564	4349680	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	562	4243088	13.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	601	4137916	14.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"	"2020 "	"2020"	546	4061693	13.4
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Male"	"M"			12298	100787899	12.2
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"					23010	203482053	11.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"1999"	"1999"	534	2836141	18.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2000"	"2000"	549	2870468	19.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2001"	"2001"	614	2934777	20.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2002"	"2002"	657	3099877	21.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2003"	"2003"	700	3229017	21.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2004"	"2004"	708	3359349	21.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2005"	"2005"	778	3496594	22.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2006"	"2006"	776	3634622	21.4
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2007"	"2007"	905	3765433	24.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2008"	"2008"	923	3875701	23.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2009"	"2009"	965	4019407	24.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2010"	"2010"	933	4143312	22.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2011"	"2011"	1029	4328192	23.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2012"	"2012"	1021	4387457	23.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2013"	"2013"	1045	4479435	23.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2014"	"2014"	1130	4553415	24.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2015"	"2015"	1115	4624747	24.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2016"	"2016"	1214	4669626	26.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2017"	"2017"	1247	4703784	26.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	1285	4716074	27.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	1239	4706445	26.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"	"2020 "	"2020"	1283	4665011	27.5
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Female"	"F"			20650	87098884	23.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"1999"	"1999"	588	2642116	22.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2000"	"2000"	610	2676949	22.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2001"	"2001"	610	2747990	22.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2002"	"2002"	716	2910868	24.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2003"	"2003"	732	3039650	24.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2004"	"2004"	795	3169514	25.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2005"	"2005"	807	3309607	24.4
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2006"	"2006"	852	3447380	24.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2007"	"2007"	882	3579370	24.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2008"	"2008"	915	3689764	24.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2009"	"2009"	1005	3830731	26.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2010"	"2010"	1098	3952550	27.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2011"	"2011"	1049	4128046	25.4
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2012"	"2012"	1127	4184726	26.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2013"	"2013"	1203	4271526	28.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2014"	"2014"	1266	4341902	29.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2015"	"2015"	1307	4410680	29.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2016"	"2016"	1349	4450118	30.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2017"	"2017"	1443	4479472	32.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	1498	4487408	33.4
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	1455	4482179	32.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"	"2020 "	"2020"	1525	4442026	34.3
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Male"	"M"			22832	82674572	27.6
"Total"	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"					43482	169773456	25.6
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Female"	"F"	"1999"	"1999"	1281	2346114	54.6
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Female"	"F"	"2000"	"2000"	1298	2328529	55.7
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Female"	"F"	"2001"	"2001"	1351	2301778	58.7
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Female"	"F"	"2002"	"2002"	1400	2280242	61.4
